state_name,year,condition_status,counts,condition
Connecticut,2004,Yes,4865,fullterm_birth
Connecticut,2004,Yes,1947,fullterm_birth
Connecticut,2004,Unknown or Not Stated,18,fullterm_birth
Connecticut,2005,No,18,fullterm_birth
Connecticut,2005,No,320,fullterm_birth
Connecticut,2005,No,472,fullterm_birth
Connecticut,2005,No,1952,fullterm_birth
Connecticut,2005,No,1593,fullterm_birth
Connecticut,2005,Yes,21951,fullterm_birth
Connecticut,2005,Yes,8940,fullterm_birth
Connecticut,2005,Yes,4586,fullterm_birth
Connecticut,2005,Yes,1876,fullterm_birth
Connecticut,2005,Unknown or Not Stated,10,fullterm_birth
Connecticut,2006,No,26,fullterm_birth
Connecticut,2006,No,308,fullterm_birth
Connecticut,2006,No,441,fullterm_birth
Connecticut,2006,No,2015,fullterm_birth
Connecticut,2006,No,1564,fullterm_birth
Connecticut,2006,Yes,22383,fullterm_birth
Connecticut,2006,Yes,8846,fullterm_birth
Connecticut,2006,Yes,4339,fullterm_birth
Connecticut,2006,Yes,1881,fullterm_birth
Connecticut,2006,Unknown or Not Stated,17,fullterm_birth
Delaware,2003,No,123,fullterm_birth
Delaware,2003,No,169,fullterm_birth
Delaware,2003,No,713,fullterm_birth
Delaware,2003,No,541,fullterm_birth
Delaware,2003,Yes,5980,fullterm_birth
Delaware,2003,Yes,2242,fullterm_birth
Delaware,2003,Yes,1060,fullterm_birth
Delaware,2003,Yes,485,fullterm_birth
Delaware,2004,No,85,fullterm_birth
Delaware,2004,No,142,fullterm_birth
Delaware,2004,No,723,fullterm_birth
Delaware,2004,No,532,fullterm_birth
Delaware,2004,Yes,6048,fullterm_birth
Delaware,2004,Yes,2302,fullterm_birth
Delaware,2004,Yes,1023,fullterm_birth
Delaware,2004,Yes,496,fullterm_birth
Delaware,2004,Unknown or Not Stated,10,fullterm_birth
Delaware,2005,No,138,fullterm_birth
Delaware,2005,No,160,fullterm_birth
Delaware,2005,No,751,fullterm_birth
Delaware,2005,No,575,fullterm_birth
Delaware,2005,Yes,6194,fullterm_birth
Delaware,2005,Yes,2256,fullterm_birth
Delaware,2005,Yes,1008,fullterm_birth
Delaware,2005,Yes,538,fullterm_birth
Delaware,2005,Unknown or Not Stated,18,fullterm_birth
Delaware,2006,No,93,fullterm_birth
Delaware,2006,No,197,fullterm_birth
Delaware,2006,No,769,fullterm_birth
Delaware,2006,No,576,fullterm_birth
Delaware,2006,Yes,6209,fullterm_birth
Delaware,2006,Yes,2300,fullterm_birth
Delaware,2006,Yes,1011,fullterm_birth
Delaware,2006,Yes,816,fullterm_birth
Delaware,2006,Unknown or Not Stated,12,fullterm_birth
District of Columbia,2003,No,83,fullterm_birth
District of Columbia,2003,No,127,fullterm_birth
District of Columbia,2003,No,556,fullterm_birth
District of Columbia,2003,No,354,fullterm_birth
District of Columbia,2003,Yes,3523,fullterm_birth
District of Columbia,2003,Yes,1562,fullterm_birth
District of Columbia,2003,Yes,828,fullterm_birth
District of Columbia,2003,Yes,564,fullterm_birth
District of Columbia,2003,Unknown or Not Stated,14,fullterm_birth
District of Columbia,2004,No,13,fullterm_birth
District of Columbia,2004,No,120,fullterm_birth
District of Columbia,2004,No,147,fullterm_birth
District of Columbia,2004,No,529,fullterm_birth
District of Columbia,2004,No,332,fullterm_birth
District of Columbia,2004,Yes,3816,fullterm_birth
District of Columbia,2004,Yes,1564,fullterm_birth
District of Columbia,2004,Yes,867,fullterm_birth
District of Columbia,2004,Yes,530,fullterm_birth
District of Columbia,2004,Unknown or Not Stated,15,fullterm_birth
District of Columbia,2005,No,117,fullterm_birth
District of Columbia,2005,No,141,fullterm_birth
District of Columbia,2005,No,604,fullterm_birth
District of Columbia,2005,No,394,fullterm_birth
District of Columbia,2005,Yes,3722,fullterm_birth
District of Columbia,2005,Yes,1650,fullterm_birth
District of Columbia,2005,Yes,784,fullterm_birth
District of Columbia,2005,Yes,538,fullterm_birth
District of Columbia,2005,Unknown or Not Stated,15,fullterm_birth
District of Columbia,2006,No,113,fullterm_birth
District of Columbia,2006,No,163,fullterm_birth
District of Columbia,2006,No,635,fullterm_birth
District of Columbia,2006,No,444,fullterm_birth
District of Columbia,2006,Yes,4116,fullterm_birth
District of Columbia,2006,Yes,1661,fullterm_birth
District of Columbia,2006,Yes,823,fullterm_birth
District of Columbia,2006,Yes,541,fullterm_birth
District of Columbia,2006,Unknown or Not Stated,22,fullterm_birth
Florida,2003,No,73,fullterm_birth
Florida,2003,No,1642,fullterm_birth
Florida,2003,No,2721,fullterm_birth
Florida,2003,No,13086,fullterm_birth
Florida,2003,No,10123,fullterm_birth
Florida,2003,Yes,110263,fullterm_birth
Florida,2003,Yes,39643,fullterm_birth
Florida,2003,Yes,18306,fullterm_birth
Florida,2003,Yes,16263,fullterm_birth
Florida,2003,Unknown or Not Stated,130,fullterm_birth
Florida,2004,No,64,fullterm_birth
Florida,2004,No,1715,fullterm_birth
Florida,2004,No,2860,fullterm_birth
Florida,2004,No,13912,fullterm_birth
Florida,2004,No,10736,fullterm_birth
Florida,2004,Yes,115133,fullterm_birth
Florida,2004,Yes,40261,fullterm_birth
Florida,2004,Yes,17902,fullterm_birth
Florida,2004,Yes,15289,fullterm_birth
Florida,2004,Unknown or Not Stated,181,fullterm_birth
Florida,2005,No,87,fullterm_birth
Florida,2005,No,1832,fullterm_birth
Florida,2005,No,3200,fullterm_birth
Florida,2005,No,14675,fullterm_birth
Florida,2005,No,11394,fullterm_birth
Florida,2005,Yes,121723,fullterm_birth
Florida,2005,Yes,40792,fullterm_birth
Florida,2005,Yes,17556,fullterm_birth
Florida,2005,Yes,14682,fullterm_birth
Florida,2005,Unknown or Not Stated,299,fullterm_birth
Florida,2006,No,75,fullterm_birth
Florida,2006,No,1914,fullterm_birth
Florida,2006,No,3346,fullterm_birth
Florida,2006,No,15469,fullterm_birth
Florida,2006,No,11808,fullterm_birth
Florida,2006,Yes,128678,fullterm_birth
Florida,2006,Yes,41893,fullterm_birth
Florida,2006,Yes,18067,fullterm_birth
Florida,2006,Yes,15285,fullterm_birth
Florida,2006,Unknown or Not Stated,267,fullterm_birth
Georgia,2003,No,83,fullterm_birth
Georgia,2003,No,1162,fullterm_birth
Georgia,2003,No,1632,fullterm_birth
Georgia,2003,No,8018,fullterm_birth
Georgia,2003,No,6867,fullterm_birth
Georgia,2003,Yes,76115,fullterm_birth
Georgia,2003,Yes,28714,fullterm_birth
Georgia,2003,Yes,9588,fullterm_birth
Georgia,2003,Yes,3735,fullterm_birth
Georgia,2003,Unknown or Not Stated,65,fullterm_birth
Georgia,2004,No,63,fullterm_birth
Georgia,2004,No,1246,fullterm_birth
Georgia,2004,No,1607,fullterm_birth
Georgia,2004,No,7877,fullterm_birth
Georgia,2004,No,6910,fullterm_birth
Georgia,2004,Yes,77504,fullterm_birth
Georgia,2004,Yes,30214,fullterm_birth
Georgia,2004,Yes,9907,fullterm_birth
Georgia,2004,Yes,3422,fullterm_birth
Georgia,2004,Unknown or Not Stated,99,fullterm_birth
Georgia,2005,No,60,fullterm_birth
Georgia,2005,No,1276,fullterm_birth
Georgia,2005,No,1747,fullterm_birth
Georgia,2005,No,8506,fullterm_birth
Georgia,2005,No,7735,fullterm_birth
Georgia,2005,Yes,82985,fullterm_birth
Georgia,2005,Yes,27879,fullterm_birth
Georgia,2005,Yes,8673,fullterm_birth
Georgia,2005,Yes,3252,fullterm_birth
Georgia,2005,Unknown or Not Stated,87,fullterm_birth
Georgia,2006,No,72,fullterm_birth
Georgia,2006,No,1321,fullterm_birth
Georgia,2006,No,1771,fullterm_birth
Georgia,2006,No,9514,fullterm_birth
Georgia,2006,No,8299,fullterm_birth
Georgia,2006,Yes,88280,fullterm_birth
Georgia,2006,Yes,27243,fullterm_birth
Georgia,2006,Yes,8210,fullterm_birth
Georgia,2006,Yes,3784,fullterm_birth
Georgia,2006,Unknown or Not Stated,139,fullterm_birth
Hawaii,2003,No,135,fullterm_birth
Hawaii,2003,No,220,fullterm_birth
Hawaii,2003,No,1099,fullterm_birth
Hawaii,2003,No,807,fullterm_birth
Hawaii,2003,Yes,8579,fullterm_birth
Hawaii,2003,Yes,3524,fullterm_birth
Hawaii,2003,Yes,1841,fullterm_birth
Hawaii,2003,Yes,1856,fullterm_birth
Hawaii,2003,Unknown or Not Stated,31,fullterm_birth
Hawaii,2004,No,120,fullterm_birth
Hawaii,2004,No,274,fullterm_birth
Hawaii,2004,No,1023,fullterm_birth
Hawaii,2004,No,787,fullterm_birth
Hawaii,2004,Yes,8915,fullterm_birth
Hawaii,2004,Yes,3630,fullterm_birth
Hawaii,2004,Yes,1861,fullterm_birth
Hawaii,2004,Yes,1628,fullterm_birth
Hawaii,2004,Unknown or Not Stated,37,fullterm_birth
Hawaii,2005,No,119,fullterm_birth
Hawaii,2005,No,230,fullterm_birth
Hawaii,2005,No,1028,fullterm_birth
Hawaii,2005,No,799,fullterm_birth
Hawaii,2005,Yes,8913,fullterm_birth
Hawaii,2005,Yes,3523,fullterm_birth
Hawaii,2005,Yes,1720,fullterm_birth
Hawaii,2005,Yes,1522,fullterm_birth
Hawaii,2005,Unknown or Not Stated,67,fullterm_birth
Hawaii,2006,No,119,fullterm_birth
Hawaii,2006,No,199,fullterm_birth
Hawaii,2006,No,1061,fullterm_birth
Hawaii,2006,No,907,fullterm_birth
Hawaii,2006,Yes,9727,fullterm_birth
Hawaii,2006,Yes,3660,fullterm_birth
Hawaii,2006,Yes,1794,fullterm_birth
Hawaii,2006,Yes,1447,fullterm_birth
Hawaii,2006,Unknown or Not Stated,61,fullterm_birth
Idaho,2003,No,101,fullterm_birth
Idaho,2003,No,208,fullterm_birth
Idaho,2003,No,1070,fullterm_birth
Idaho,2003,No,948,fullterm_birth
Idaho,2003,Yes,11809,fullterm_birth
Idaho,2003,Yes,4285,fullterm_birth
Idaho,2003,Yes,2061,fullterm_birth
Idaho,2003,Yes,1261,fullterm_birth
Idaho,2003,Unknown or Not Stated,49,fullterm_birth
Idaho,2004,No,111,fullterm_birth
Idaho,2004,No,214,fullterm_birth
Idaho,2004,No,1138,fullterm_birth
Idaho,2004,No,1008,fullterm_birth
Idaho,2004,Yes,12346,fullterm_birth
Idaho,2004,Yes,4228,fullterm_birth
Idaho,2004,Yes,1935,fullterm_birth
Idaho,2004,Yes,1520,fullterm_birth
Idaho,2004,Unknown or Not Stated,26,fullterm_birth
Idaho,2005,No,114,fullterm_birth
Idaho,2005,No,252,fullterm_birth
Idaho,2005,No,1212,fullterm_birth
Idaho,2005,No,1049,fullterm_birth
Idaho,2005,Yes,12582,fullterm_birth
Idaho,2005,Yes,4313,fullterm_birth
Idaho,2005,Yes,1929,fullterm_birth
Idaho,2005,Yes,1588,fullterm_birth
Idaho,2005,Unknown or Not Stated,19,fullterm_birth
Idaho,2006,No,11,fullterm_birth
Idaho,2006,No,146,fullterm_birth
Idaho,2006,No,251,fullterm_birth
Idaho,2006,No,1306,fullterm_birth
Idaho,2006,No,1083,fullterm_birth
Idaho,2006,Yes,13108,fullterm_birth
Idaho,2006,Yes,4576,fullterm_birth
Idaho,2006,Yes,2055,fullterm_birth
Idaho,2006,Yes,1615,fullterm_birth
Idaho,2006,Unknown or Not Stated,33,fullterm_birth
Illinois,2003,No,102,fullterm_birth
Illinois,2003,No,1476,fullterm_birth
Illinois,2003,No,2581,fullterm_birth
Illinois,2003,No,10841,fullterm_birth
Illinois,2003,No,8368,fullterm_birth
Illinois,2003,Yes,94878,fullterm_birth
Illinois,2003,Yes,36587,fullterm_birth
Illinois,2003,Yes,16603,fullterm_birth
Illinois,2003,Yes,10685,fullterm_birth
Illinois,2003,Unknown or Not Stated,374,fullterm_birth
Illinois,2004,No,91,fullterm_birth
Illinois,2004,No,1466,fullterm_birth
Illinois,2004,No,2558,fullterm_birth
Illinois,2004,No,10997,fullterm_birth
Illinois,2004,No,8441,fullterm_birth
Illinois,2004,Yes,94731,fullterm_birth
Illinois,2004,Yes,36071,fullterm_birth
Illinois,2004,Yes,16194,fullterm_birth
Illinois,2004,Yes,9805,fullterm_birth
Illinois,2004,Unknown or Not Stated,424,fullterm_birth
Illinois,2005,No,98,fullterm_birth
Illinois,2005,No,1456,fullterm_birth
Illinois,2005,No,2441,fullterm_birth
Illinois,2005,No,11059,fullterm_birth
Illinois,2005,No,8398,fullterm_birth
Illinois,2005,Yes,95493,fullterm_birth
Illinois,2005,Yes,35255,fullterm_birth
Illinois,2005,Yes,14595,fullterm_birth
Illinois,2005,Yes,9764,fullterm_birth
Illinois,2005,Unknown or Not Stated,461,fullterm_birth
Illinois,2006,No,93,fullterm_birth
Illinois,2006,No,1500,fullterm_birth
Illinois,2006,No,2452,fullterm_birth
Illinois,2006,No,11230,fullterm_birth
Illinois,2006,No,8680,fullterm_birth
Illinois,2006,Yes,97632,fullterm_birth
Illinois,2006,Yes,34252,fullterm_birth
Illinois,2006,Yes,14430,fullterm_birth
Illinois,2006,Yes,9973,fullterm_birth
Illinois,2006,Unknown or Not Stated,330,fullterm_birth
Indiana,2003,No,38,fullterm_birth
Indiana,2003,No,589,fullterm_birth
Indiana,2003,No,1147,fullterm_birth
Indiana,2003,No,5066,fullterm_birth
Indiana,2003,No,4344,fullterm_birth
Indiana,2003,Yes,44978,fullterm_birth
Indiana,2003,Yes,16446,fullterm_birth
Indiana,2003,Yes,7833,fullterm_birth
Indiana,2003,Yes,5986,fullterm_birth
Indiana,2004,No,60,fullterm_birth
Indiana,2004,No,601,fullterm_birth
Indiana,2004,No,1168,fullterm_birth
Indiana,2004,No,5306,fullterm_birth
Indiana,2004,No,4348,fullterm_birth
Indiana,2004,Yes,45708,fullterm_birth
Indiana,2004,Yes,16296,fullterm_birth
Indiana,2004,Yes,7727,fullterm_birth
Indiana,2004,Yes,5920,fullterm_birth
Indiana,2005,No,50,fullterm_birth
Indiana,2005,No,641,fullterm_birth
Indiana,2005,No,1192,fullterm_birth
Indiana,2005,No,5549,fullterm_birth
Indiana,2005,No,4321,fullterm_birth
Indiana,2005,Yes,46203,fullterm_birth
Indiana,2005,Yes,15917,fullterm_birth
Indiana,2005,Yes,7444,fullterm_birth
Indiana,2005,Yes,5868,fullterm_birth
Indiana,2006,No,44,fullterm_birth
Indiana,2006,No,596,fullterm_birth
Indiana,2006,No,1181,fullterm_birth
Indiana,2006,No,5497,fullterm_birth
Indiana,2006,No,4416,fullterm_birth
Indiana,2006,Yes,48596,fullterm_birth
Indiana,2006,Yes,15837,fullterm_birth
Indiana,2006,Yes,6994,fullterm_birth
Indiana,2006,Yes,5464,fullterm_birth
Iowa,2003,No,14,fullterm_birth
Iowa,2003,No,208,fullterm_birth
Iowa,2003,No,429,fullterm_birth
Iowa,2003,No,2066,fullterm_birth
Iowa,2003,No,1630,fullterm_birth
Iowa,2003,Yes,19212,fullterm_birth
Iowa,2003,Yes,7631,fullterm_birth
Iowa,2003,Yes,3952,fullterm_birth
Iowa,2003,Yes,3008,fullterm_birth
Iowa,2003,Unknown or Not Stated,24,fullterm_birth
Iowa,2004,No,13,fullterm_birth
Iowa,2004,No,221,fullterm_birth
Iowa,2004,No,478,fullterm_birth
Iowa,2004,No,2078,fullterm_birth
Iowa,2004,No,1729,fullterm_birth
Iowa,2004,Yes,19537,fullterm_birth
Iowa,2004,Yes,7659,fullterm_birth
Iowa,2004,Yes,3769,fullterm_birth
Iowa,2004,Yes,2925,fullterm_birth
Iowa,2004,Unknown or Not Stated,29,fullterm_birth
Iowa,2005,No,244,fullterm_birth
Iowa,2005,No,482,fullterm_birth
Iowa,2005,No,2172,fullterm_birth
Iowa,2005,No,1748,fullterm_birth
Iowa,2005,Yes,20372,fullterm_birth
Iowa,2005,Yes,7683,fullterm_birth
Iowa,2005,Yes,3685,fullterm_birth
Iowa,2005,Yes,2900,fullterm_birth
Iowa,2005,Unknown or Not Stated,17,fullterm_birth
Iowa,2006,No,12,fullterm_birth
Iowa,2006,No,238,fullterm_birth
Iowa,2006,No,463,fullterm_birth
Iowa,2006,No,2164,fullterm_birth
Iowa,2006,No,1818,fullterm_birth
Iowa,2006,Yes,21473,fullterm_birth
Iowa,2006,Yes,7810,fullterm_birth
Iowa,2006,Yes,3655,fullterm_birth
Iowa,2006,Yes,2950,fullterm_birth
Iowa,2006,Unknown or Not Stated,24,fullterm_birth
Kansas,2003,No,16,fullterm_birth
Kansas,2003,No,229,fullterm_birth
Kansas,2003,No,392,fullterm_birth
Kansas,2003,No,2123,fullterm_birth
Kansas,2003,No,1813,fullterm_birth
Kansas,2003,Yes,21186,fullterm_birth
Kansas,2003,Yes,7790,fullterm_birth
Kansas,2003,Yes,3517,fullterm_birth
Kansas,2003,Yes,2385,fullterm_birth
Kansas,2003,Unknown or Not Stated,25,fullterm_birth
Kansas,2004,No,22,fullterm_birth
Kansas,2004,No,250,fullterm_birth
Kansas,2004,No,428,fullterm_birth
Kansas,2004,No,2165,fullterm_birth
Kansas,2004,No,1802,fullterm_birth
Kansas,2004,Yes,21350,fullterm_birth
Kansas,2004,Yes,7801,fullterm_birth
Kansas,2004,Yes,3390,fullterm_birth
Kansas,2004,Yes,2432,fullterm_birth
Kansas,2004,Unknown or Not Stated,29,fullterm_birth
Kansas,2005,No,14,fullterm_birth
Kansas,2005,No,236,fullterm_birth
Kansas,2005,No,474,fullterm_birth
Kansas,2005,No,2282,fullterm_birth
Kansas,2005,No,1854,fullterm_birth
Kansas,2005,Yes,21589,fullterm_birth
Kansas,2005,Yes,7550,fullterm_birth
Kansas,2005,Yes,3109,fullterm_birth
Kansas,2005,Yes,2678,fullterm_birth
Kansas,2005,Unknown or Not Stated,102,fullterm_birth
Kansas,2006,No,233,fullterm_birth
Kansas,2006,No,441,fullterm_birth
Kansas,2006,No,2304,fullterm_birth
Kansas,2006,No,1837,fullterm_birth
Kansas,2006,Yes,22840,fullterm_birth
Kansas,2006,Yes,7488,fullterm_birth
Kansas,2006,Yes,3164,fullterm_birth
Kansas,2006,Yes,2560,fullterm_birth
Kansas,2006,Unknown or Not Stated,92,fullterm_birth
Kentucky,2003,No,28,fullterm_birth
Kentucky,2003,No,419,fullterm_birth
Kentucky,2003,No,761,fullterm_birth
Kentucky,2003,No,3636,fullterm_birth
Kentucky,2003,No,2893,fullterm_birth
Kentucky,2003,Yes,28065,fullterm_birth
Kentucky,2003,Yes,9987,fullterm_birth
Kentucky,2003,Yes,4829,fullterm_birth
Kentucky,2003,Yes,4544,fullterm_birth
Kentucky,2003,Unknown or Not Stated,74,fullterm_birth
Kentucky,2004,No,25,fullterm_birth
Kentucky,2004,No,452,fullterm_birth
Kentucky,2004,No,819,fullterm_birth
Kentucky,2004,No,3789,fullterm_birth
Kentucky,2004,No,2941,fullterm_birth
Kentucky,2004,Yes,28397,fullterm_birth
Kentucky,2004,Yes,9518,fullterm_birth
Kentucky,2004,Yes,4837,fullterm_birth
Kentucky,2004,Yes,4932,fullterm_birth
Kentucky,2004,Unknown or Not Stated,10,fullterm_birth
Kentucky,2005,No,30,fullterm_birth
Kentucky,2005,No,402,fullterm_birth
Kentucky,2005,No,899,fullterm_birth
Kentucky,2005,No,3957,fullterm_birth
Kentucky,2005,No,3297,fullterm_birth
Kentucky,2005,Yes,29921,fullterm_birth
Kentucky,2005,Yes,9345,fullterm_birth
Kentucky,2005,Yes,4400,fullterm_birth
Kentucky,2005,Yes,4153,fullterm_birth
Kentucky,2005,Unknown or Not Stated,40,fullterm_birth
Kentucky,2006,No,22,fullterm_birth
Kentucky,2006,No,419,fullterm_birth
Kentucky,2006,No,895,fullterm_birth
Kentucky,2006,No,4067,fullterm_birth
Kentucky,2006,No,3390,fullterm_birth
Kentucky,2006,Yes,31365,fullterm_birth
Kentucky,2006,Yes,9421,fullterm_birth
Kentucky,2006,Yes,4380,fullterm_birth
Kentucky,2006,Yes,4261,fullterm_birth
Kentucky,2006,Unknown or Not Stated,30,fullterm_birth
Louisiana,2003,No,40,fullterm_birth
Louisiana,2003,No,714,fullterm_birth
Louisiana,2003,No,1070,fullterm_birth
Louisiana,2003,No,4851,fullterm_birth
Louisiana,2003,No,3456,fullterm_birth
Louisiana,2003,Yes,36382,fullterm_birth
Louisiana,2003,Yes,10175,fullterm_birth
Louisiana,2003,Yes,4389,fullterm_birth
Louisiana,2003,Yes,3852,fullterm_birth
Louisiana,2003,Unknown or Not Stated,111,fullterm_birth
Louisiana,2004,No,48,fullterm_birth
Louisiana,2004,No,720,fullterm_birth
Louisiana,2004,No,1080,fullterm_birth
Louisiana,2004,No,4723,fullterm_birth
Louisiana,2004,No,3594,fullterm_birth
Louisiana,2004,Yes,37389,fullterm_birth
Louisiana,2004,Yes,10176,fullterm_birth
Louisiana,2004,Yes,4209,fullterm_birth
Louisiana,2004,Yes,3354,fullterm_birth
Louisiana,2004,Unknown or Not Stated,76,fullterm_birth
Louisiana,2005,No,41,fullterm_birth
Louisiana,2005,No,724,fullterm_birth
Louisiana,2005,No,1068,fullterm_birth
Louisiana,2005,No,4762,fullterm_birth
Louisiana,2005,No,3441,fullterm_birth
Louisiana,2005,Yes,35331,fullterm_birth
Louisiana,2005,Yes,9012,fullterm_birth
Louisiana,2005,Yes,3556,fullterm_birth
Louisiana,2005,Yes,2951,fullterm_birth
Louisiana,2005,Unknown or Not Stated,51,fullterm_birth
Louisiana,2006,No,46,fullterm_birth
Louisiana,2006,No,693,fullterm_birth
Louisiana,2006,No,1095,fullterm_birth
Louisiana,2006,No,4873,fullterm_birth
Louisiana,2006,No,3653,fullterm_birth
Louisiana,2006,Yes,37155,fullterm_birth
Louisiana,2006,Yes,8982,fullterm_birth
Louisiana,2006,Yes,3560,fullterm_birth
Louisiana,2006,Yes,3277,fullterm_birth
Louisiana,2006,Unknown or Not Stated,42,fullterm_birth
Maine,2003,No,70,fullterm_birth
Maine,2003,No,146,fullterm_birth
Maine,2003,No,626,fullterm_birth
Maine,2003,No,549,fullterm_birth
Maine,2003,Yes,6313,fullterm_birth
Maine,2003,Yes,3061,fullterm_birth
Maine,2003,Yes,1848,fullterm_birth
Maine,2003,Yes,1233,fullterm_birth
Maine,2004,No,59,fullterm_birth
Maine,2004,No,148,fullterm_birth
Maine,2004,No,695,fullterm_birth
Maine,2004,No,568,fullterm_birth
Maine,2004,Yes,6454,fullterm_birth
Maine,2004,Yes,3042,fullterm_birth
Maine,2004,Yes,1777,fullterm_birth
Maine,2004,Yes,1187,fullterm_birth
Maine,2005,No,11,fullterm_birth
Maine,2005,No,80,fullterm_birth
Maine,2005,No,168,fullterm_birth
Maine,2005,No,643,fullterm_birth
Maine,2005,No,601,fullterm_birth
Maine,2005,Yes,6636,fullterm_birth
Maine,2005,Yes,3005,fullterm_birth
Maine,2005,Yes,1812,fullterm_birth
Maine,2005,Yes,1151,fullterm_birth
Maine,2006,No,87,fullterm_birth
Maine,2006,No,169,fullterm_birth
Maine,2006,No,726,fullterm_birth
Maine,2006,No,580,fullterm_birth
Maine,2006,Yes,6708,fullterm_birth
Maine,2006,Yes,3065,fullterm_birth
Maine,2006,Yes,1650,fullterm_birth
Maine,2006,Yes,1153,fullterm_birth
Maryland,2003,No,41,fullterm_birth
Maryland,2003,No,723,fullterm_birth
Maryland,2003,No,1065,fullterm_birth
Maryland,2003,No,4400,fullterm_birth
Maryland,2003,No,3560,fullterm_birth
Maryland,2003,Yes,38585,fullterm_birth
Maryland,2003,Yes,15042,fullterm_birth
Maryland,2003,Yes,7110,fullterm_birth
Maryland,2003,Yes,4282,fullterm_birth
Maryland,2003,Unknown or Not Stated,122,fullterm_birth
Maryland,2004,No,53,fullterm_birth
Maryland,2004,No,745,fullterm_birth
