"""Notes""","""State of Residence""","""State of Residence Code""","""OE Gestational Age Recode 10""","""OE Gestational Age Recode 10 Code""","""Year""","""Year Code""","Births"
NA,"""New Jersey""","""34""","""40 weeks""","""07""","""2016""","""2016""",22414
NA,"""New Jersey""","""34""","""40 weeks""","""07""","""2017""","""2017""",21987
NA,"""New Jersey""","""34""","""40 weeks""","""07""","""2018""","""2018""",21847
NA,"""New Jersey""","""34""","""40 weeks""","""07""","""2019""","""2019""",20755
NA,"""New Jersey""","""34""","""40 weeks""","""07""","""2020""","""2020""",20525
NA,"""New Jersey""","""34""","""40 weeks""","""07""","""2021""","""2021""",20860
NA,"""New Jersey""","""34""","""41 weeks""","""08""","""2016""","""2016""",6853
NA,"""New Jersey""","""34""","""41 weeks""","""08""","""2017""","""2017""",6993
NA,"""New Jersey""","""34""","""41 weeks""","""08""","""2018""","""2018""",6963
NA,"""New Jersey""","""34""","""41 weeks""","""08""","""2019""","""2019""",6473
NA,"""New Jersey""","""34""","""41 weeks""","""08""","""2020""","""2020""",6292
NA,"""New Jersey""","""34""","""41 weeks""","""08""","""2021""","""2021""",5901
NA,"""New Jersey""","""34""","""42 weeks or more""","""09""","""2016""","""2016""",287
NA,"""New Jersey""","""34""","""42 weeks or more""","""09""","""2017""","""2017""",251
NA,"""New Jersey""","""34""","""42 weeks or more""","""09""","""2018""","""2018""",215
NA,"""New Jersey""","""34""","""42 weeks or more""","""09""","""2019""","""2019""",231
NA,"""New Jersey""","""34""","""42 weeks or more""","""09""","""2020""","""2020""",198
NA,"""New Jersey""","""34""","""42 weeks or more""","""09""","""2021""","""2021""",201
NA,"""New Jersey""","""34""","""Unknown or Not Stated""","""10""","""2016""","""2016""",40
NA,"""New Jersey""","""34""","""Unknown or Not Stated""","""10""","""2017""","""2017""",20
NA,"""New Jersey""","""34""","""Unknown or Not Stated""","""10""","""2018""","""2018""",23
NA,"""New Jersey""","""34""","""Unknown or Not Stated""","""10""","""2019""","""2019""",138
NA,"""New Jersey""","""34""","""Unknown or Not Stated""","""10""","""2020""","""2020""",28
NA,"""New Jersey""","""34""","""Unknown or Not Stated""","""10""","""2021""","""2021""",27
NA,"""New Mexico""","""35""","""Under 20 weeks""","""01""","""2016""","""2016""",11
NA,"""New Mexico""","""35""","""20 - 27 weeks""","""02""","""2016""","""2016""",146
NA,"""New Mexico""","""35""","""20 - 27 weeks""","""02""","""2017""","""2017""",135
NA,"""New Mexico""","""35""","""20 - 27 weeks""","""02""","""2018""","""2018""",115
NA,"""New Mexico""","""35""","""20 - 27 weeks""","""02""","""2019""","""2019""",128
NA,"""New Mexico""","""35""","""20 - 27 weeks""","""02""","""2020""","""2020""",135
NA,"""New Mexico""","""35""","""20 - 27 weeks""","""02""","""2021""","""2021""",109
NA,"""New Mexico""","""35""","""28 - 31 weeks""","""03""","""2016""","""2016""",270
NA,"""New Mexico""","""35""","""28 - 31 weeks""","""03""","""2017""","""2017""",240
NA,"""New Mexico""","""35""","""28 - 31 weeks""","""03""","""2018""","""2018""",206
NA,"""New Mexico""","""35""","""28 - 31 weeks""","""03""","""2019""","""2019""",210
NA,"""New Mexico""","""35""","""28 - 31 weeks""","""03""","""2020""","""2020""",196
NA,"""New Mexico""","""35""","""28 - 31 weeks""","""03""","""2021""","""2021""",178
NA,"""New Mexico""","""35""","""32 - 35 weeks""","""04""","""2016""","""2016""",1046
NA,"""New Mexico""","""35""","""32 - 35 weeks""","""04""","""2017""","""2017""",1089
NA,"""New Mexico""","""35""","""32 - 35 weeks""","""04""","""2018""","""2018""",998
NA,"""New Mexico""","""35""","""32 - 35 weeks""","""04""","""2019""","""2019""",1103
NA,"""New Mexico""","""35""","""32 - 35 weeks""","""04""","""2020""","""2020""",909
NA,"""New Mexico""","""35""","""32 - 35 weeks""","""04""","""2021""","""2021""",1015
NA,"""New Mexico""","""35""","""36 weeks""","""05""","""2016""","""2016""",991
NA,"""New Mexico""","""35""","""36 weeks""","""05""","""2017""","""2017""",969
NA,"""New Mexico""","""35""","""36 weeks""","""05""","""2018""","""2018""",929
NA,"""New Mexico""","""35""","""36 weeks""","""05""","""2019""","""2019""",882
NA,"""New Mexico""","""35""","""36 weeks""","""05""","""2020""","""2020""",860
NA,"""New Mexico""","""35""","""36 weeks""","""05""","""2021""","""2021""",836
NA,"""New Mexico""","""35""","""37 - 39 weeks""","""06""","""2016""","""2016""",15381
NA,"""New Mexico""","""35""","""37 - 39 weeks""","""06""","""2017""","""2017""",15055
NA,"""New Mexico""","""35""","""37 - 39 weeks""","""06""","""2018""","""2018""",14977
NA,"""New Mexico""","""35""","""37 - 39 weeks""","""06""","""2019""","""2019""",15322
NA,"""New Mexico""","""35""","""37 - 39 weeks""","""06""","""2020""","""2020""",15001
NA,"""New Mexico""","""35""","""37 - 39 weeks""","""06""","""2021""","""2021""",14537
NA,"""New Mexico""","""35""","""40 weeks""","""07""","""2016""","""2016""",5258
NA,"""New Mexico""","""35""","""40 weeks""","""07""","""2017""","""2017""",4908
NA,"""New Mexico""","""35""","""40 weeks""","""07""","""2018""","""2018""",4512
NA,"""New Mexico""","""35""","""40 weeks""","""07""","""2019""","""2019""",4247
NA,"""New Mexico""","""35""","""40 weeks""","""07""","""2020""","""2020""",3840
NA,"""New Mexico""","""35""","""40 weeks""","""07""","""2021""","""2021""",3740
NA,"""New Mexico""","""35""","""41 weeks""","""08""","""2016""","""2016""",1472
NA,"""New Mexico""","""35""","""41 weeks""","""08""","""2017""","""2017""",1300
NA,"""New Mexico""","""35""","""41 weeks""","""08""","""2018""","""2018""",1226
NA,"""New Mexico""","""35""","""41 weeks""","""08""","""2019""","""2019""",1016
NA,"""New Mexico""","""35""","""41 weeks""","""08""","""2020""","""2020""",909
NA,"""New Mexico""","""35""","""41 weeks""","""08""","""2021""","""2021""",910
NA,"""New Mexico""","""35""","""42 weeks or more""","""09""","""2016""","""2016""",101
NA,"""New Mexico""","""35""","""42 weeks or more""","""09""","""2017""","""2017""",58
NA,"""New Mexico""","""35""","""42 weeks or more""","""09""","""2018""","""2018""",52
NA,"""New Mexico""","""35""","""42 weeks or more""","""09""","""2019""","""2019""",40
NA,"""New Mexico""","""35""","""42 weeks or more""","""09""","""2020""","""2020""",40
NA,"""New Mexico""","""35""","""42 weeks or more""","""09""","""2021""","""2021""",48
NA,"""New Mexico""","""35""","""Unknown or Not Stated""","""10""","""2016""","""2016""",16
NA,"""New Mexico""","""35""","""Unknown or Not Stated""","""10""","""2017""","""2017""",11
NA,"""New Mexico""","""35""","""Unknown or Not Stated""","""10""","""2018""","""2018""",18
NA,"""New Mexico""","""35""","""Unknown or Not Stated""","""10""","""2020""","""2020""",11
NA,"""New Mexico""","""35""","""Unknown or Not Stated""","""10""","""2021""","""2021""",14
NA,"""New York""","""36""","""Under 20 weeks""","""01""","""2016""","""2016""",50
NA,"""New York""","""36""","""Under 20 weeks""","""01""","""2017""","""2017""",64
NA,"""New York""","""36""","""Under 20 weeks""","""01""","""2018""","""2018""",58
NA,"""New York""","""36""","""Under 20 weeks""","""01""","""2019""","""2019""",55
NA,"""New York""","""36""","""Under 20 weeks""","""01""","""2020""","""2020""",36
NA,"""New York""","""36""","""Under 20 weeks""","""01""","""2021""","""2021""",39
NA,"""New York""","""36""","""20 - 27 weeks""","""02""","""2016""","""2016""",1324
NA,"""New York""","""36""","""20 - 27 weeks""","""02""","""2017""","""2017""",1356
NA,"""New York""","""36""","""20 - 27 weeks""","""02""","""2018""","""2018""",1247
NA,"""New York""","""36""","""20 - 27 weeks""","""02""","""2019""","""2019""",1249
NA,"""New York""","""36""","""20 - 27 weeks""","""02""","""2020""","""2020""",1189
NA,"""New York""","""36""","""20 - 27 weeks""","""02""","""2021""","""2021""",1181
NA,"""New York""","""36""","""28 - 31 weeks""","""03""","""2016""","""2016""",2014
NA,"""New York""","""36""","""28 - 31 weeks""","""03""","""2017""","""2017""",1995
NA,"""New York""","""36""","""28 - 31 weeks""","""03""","""2018""","""2018""",1961
NA,"""New York""","""36""","""28 - 31 weeks""","""03""","""2019""","""2019""",1908
NA,"""New York""","""36""","""28 - 31 weeks""","""03""","""2020""","""2020""",1850
NA,"""New York""","""36""","""28 - 31 weeks""","""03""","""2021""","""2021""",1852
NA,"""New York""","""36""","""32 - 35 weeks""","""04""","""2016""","""2016""",9522
NA,"""New York""","""36""","""32 - 35 weeks""","""04""","""2017""","""2017""",9467
NA,"""New York""","""36""","""32 - 35 weeks""","""04""","""2018""","""2018""",9185
NA,"""New York""","""36""","""32 - 35 weeks""","""04""","""2019""","""2019""",9226
NA,"""New York""","""36""","""32 - 35 weeks""","""04""","""2020""","""2020""",8727
NA,"""New York""","""36""","""32 - 35 weeks""","""04""","""2021""","""2021""",9270
NA,"""New York""","""36""","""36 weeks""","""05""","""2016""","""2016""",8046
NA,"""New York""","""36""","""36 weeks""","""05""","""2017""","""2017""",7725
NA,"""New York""","""36""","""36 weeks""","""05""","""2018""","""2018""",7830
NA,"""New York""","""36""","""36 weeks""","""05""","""2019""","""2019""",7874
NA,"""New York""","""36""","""36 weeks""","""05""","""2020""","""2020""",7477
NA,"""New York""","""36""","""36 weeks""","""05""","""2021""","""2021""",8048
NA,"""New York""","""36""","""37 - 39 weeks""","""06""","""2016""","""2016""",135834
NA,"""New York""","""36""","""37 - 39 weeks""","""06""","""2017""","""2017""",133305
NA,"""New York""","""36""","""37 - 39 weeks""","""06""","""2018""","""2018""",132054
NA,"""New York""","""36""","""37 - 39 weeks""","""06""","""2019""","""2019""",133051
NA,"""New York""","""36""","""37 - 39 weeks""","""06""","""2020""","""2020""",128494
NA,"""New York""","""36""","""37 - 39 weeks""","""06""","""2021""","""2021""",132177
NA,"""New York""","""36""","""40 weeks""","""07""","""2016""","""2016""",56139
NA,"""New York""","""36""","""40 weeks""","""07""","""2017""","""2017""",54802
NA,"""New York""","""36""","""40 weeks""","""07""","""2018""","""2018""",54291
NA,"""New York""","""36""","""40 weeks""","""07""","""2019""","""2019""",50924
NA,"""New York""","""36""","""40 weeks""","""07""","""2020""","""2020""",46543
NA,"""New York""","""36""","""40 weeks""","""07""","""2021""","""2021""",43955
NA,"""New York""","""36""","""41 weeks""","""08""","""2016""","""2016""",20054
NA,"""New York""","""36""","""41 weeks""","""08""","""2017""","""2017""",19656
NA,"""New York""","""36""","""41 weeks""","""08""","""2018""","""2018""",18336
NA,"""New York""","""36""","""41 weeks""","""08""","""2019""","""2019""",16149
NA,"""New York""","""36""","""41 weeks""","""08""","""2020""","""2020""",13970
NA,"""New York""","""36""","""41 weeks""","""08""","""2021""","""2021""",13188
NA,"""New York""","""36""","""42 weeks or more""","""09""","""2016""","""2016""",1008
NA,"""New York""","""36""","""42 weeks or more""","""09""","""2017""","""2017""",1012
NA,"""New York""","""36""","""42 weeks or more""","""09""","""2018""","""2018""",942
NA,"""New York""","""36""","""42 weeks or more""","""09""","""2019""","""2019""",775
NA,"""New York""","""36""","""42 weeks or more""","""09""","""2020""","""2020""",711
NA,"""New York""","""36""","""42 weeks or more""","""09""","""2021""","""2021""",686
NA,"""New York""","""36""","""Unknown or Not Stated""","""10""","""2016""","""2016""",292
NA,"""New York""","""36""","""Unknown or Not Stated""","""10""","""2017""","""2017""",355
NA,"""New York""","""36""","""Unknown or Not Stated""","""10""","""2018""","""2018""",334
NA,"""New York""","""36""","""Unknown or Not Stated""","""10""","""2019""","""2019""",328
NA,"""New York""","""36""","""Unknown or Not Stated""","""10""","""2020""","""2020""",341
NA,"""New York""","""36""","""Unknown or Not Stated""","""10""","""2021""","""2021""",346
NA,"""North Carolina""","""37""","""Under 20 weeks""","""01""","""2016""","""2016""",58
NA,"""North Carolina""","""37""","""Under 20 weeks""","""01""","""2017""","""2017""",66
NA,"""North Carolina""","""37""","""Under 20 weeks""","""01""","""2018""","""2018""",37
NA,"""North Carolina""","""37""","""Under 20 weeks""","""01""","""2019""","""2019""",48
NA,"""North Carolina""","""37""","""Under 20 weeks""","""01""","""2020""","""2020""",61
NA,"""North Carolina""","""37""","""Under 20 weeks""","""01""","""2021""","""2021""",36
NA,"""North Carolina""","""37""","""20 - 27 weeks""","""02""","""2016""","""2016""",969
NA,"""North Carolina""","""37""","""20 - 27 weeks""","""02""","""2017""","""2017""",933
NA,"""North Carolina""","""37""","""20 - 27 weeks""","""02""","""2018""","""2018""",868
NA,"""North Carolina""","""37""","""20 - 27 weeks""","""02""","""2019""","""2019""",938
NA,"""North Carolina""","""37""","""20 - 27 weeks""","""02""","""2020""","""2020""",863
NA,"""North Carolina""","""37""","""20 - 27 weeks""","""02""","""2021""","""2021""",857
NA,"""North Carolina""","""37""","""28 - 31 weeks""","""03""","""2016""","""2016""",1210
NA,"""North Carolina""","""37""","""28 - 31 weeks""","""03""","""2017""","""2017""",1339
NA,"""North Carolina""","""37""","""28 - 31 weeks""","""03""","""2018""","""2018""",1190
NA,"""North Carolina""","""37""","""28 - 31 weeks""","""03""","""2019""","""2019""",1229
NA,"""North Carolina""","""37""","""28 - 31 weeks""","""03""","""2020""","""2020""",1204
NA,"""North Carolina""","""37""","""28 - 31 weeks""","""03""","""2021""","""2021""",1289
NA,"""North Carolina""","""37""","""32 - 35 weeks""","""04""","""2016""","""2016""",5749
NA,"""North Carolina""","""37""","""32 - 35 weeks""","""04""","""2017""","""2017""",5607
NA,"""North Carolina""","""37""","""32 - 35 weeks""","""04""","""2018""","""2018""",5660
NA,"""North Carolina""","""37""","""32 - 35 weeks""","""04""","""2019""","""2019""",5596
NA,"""North Carolina""","""37""","""32 - 35 weeks""","""04""","""2020""","""2020""",5767
NA,"""North Carolina""","""37""","""32 - 35 weeks""","""04""","""2021""","""2021""",5809
NA,"""North Carolina""","""37""","""36 weeks""","""05""","""2016""","""2016""",4556
NA,"""North Carolina""","""37""","""36 weeks""","""05""","""2017""","""2017""",4646
NA,"""North Carolina""","""37""","""36 weeks""","""05""","""2018""","""2018""",4585
NA,"""North Carolina""","""37""","""36 weeks""","""05""","""2019""","""2019""",4835
NA,"""North Carolina""","""37""","""36 weeks""","""05""","""2020""","""2020""",4706
NA,"""North Carolina""","""37""","""36 weeks""","""05""","""2021""","""2021""",5041
NA,"""North Carolina""","""37""","""37 - 39 weeks""","""06""","""2016""","""2016""",71805
NA,"""North Carolina""","""37""","""37 - 39 weeks""","""06""","""2017""","""2017""",72838
NA,"""North Carolina""","""37""","""37 - 39 weeks""","""06""","""2018""","""2018""",73229
NA,"""North Carolina""","""37""","""37 - 39 weeks""","""06""","""2019""","""2019""",75511
NA,"""North Carolina""","""37""","""37 - 39 weeks""","""06""","""2020""","""2020""",75425
NA,"""North Carolina""","""37""","""37 - 39 weeks""","""06""","""2021""","""2021""",79334
NA,"""North Carolina""","""37""","""40 weeks""","""07""","""2016""","""2016""",26160
NA,"""North Carolina""","""37""","""40 weeks""","""07""","""2017""","""2017""",25015
NA,"""North Carolina""","""37""","""40 weeks""","""07""","""2018""","""2018""",24630
NA,"""North Carolina""","""37""","""40 weeks""","""07""","""2019""","""2019""",23277
NA,"""North Carolina""","""37""","""40 weeks""","""07""","""2020""","""2020""",22221
NA,"""North Carolina""","""37""","""40 weeks""","""07""","""2021""","""2021""",22000
NA,"""North Carolina""","""37""","""41 weeks""","""08""","""2016""","""2016""",9803
NA,"""North Carolina""","""37""","""41 weeks""","""08""","""2017""","""2017""",9292
NA,"""North Carolina""","""37""","""41 weeks""","""08""","""2018""","""2018""",8415
NA,"""North Carolina""","""37""","""41 weeks""","""08""","""2019""","""2019""",7049
NA,"""North Carolina""","""37""","""41 weeks""","""08""","""2020""","""2020""",6213
NA,"""North Carolina""","""37""","""41 weeks""","""08""","""2021""","""2021""",5799
NA,"""North Carolina""","""37""","""42 weeks or more""","""09""","""2016""","""2016""",419
NA,"""North Carolina""","""37""","""42 weeks or more""","""09""","""2017""","""2017""",334
NA,"""North Carolina""","""37""","""42 weeks or more""","""09""","""2018""","""2018""",274
NA,"""North Carolina""","""37""","""42 weeks or more""","""09""","""2019""","""2019""",205
NA,"""North Carolina""","""37""","""42 weeks or more""","""09""","""2020""","""2020""",231
NA,"""North Carolina""","""37""","""42 weeks or more""","""09""","""2021""","""2021""",253
NA,"""North Carolina""","""37""","""Unknown or Not Stated""","""10""","""2016""","""2016""",50
NA,"""North Carolina""","""37""","""Unknown or Not Stated""","""10""","""2017""","""2017""",55
NA,"""North Carolina""","""37""","""Unknown or Not Stated""","""10""","""2018""","""2018""",66
NA,"""North Carolina""","""37""","""Unknown or Not Stated""","""10""","""2019""","""2019""",37
NA,"""North Carolina""","""37""","""Unknown or Not Stated""","""10""","""2020""","""2020""",39
NA,"""North Carolina""","""37""","""Unknown or Not Stated""","""10""","""2021""","""2021""",48
NA,"""North Dakota""","""38""","""20 - 27 weeks""","""02""","""2016""","""2016""",70
NA,"""North Dakota""","""38""","""20 - 27 weeks""","""02""","""2017""","""2017""",59
NA,"""North Dakota""","""38""","""20 - 27 weeks""","""02""","""2018""","""2018""",46
NA,"""North Dakota""","""38""","""20 - 27 weeks""","""02""","""2019""","""2019""",56
NA,"""North Dakota""","""38""","""20 - 27 weeks""","""02""","""2020""","""2020""",57
NA,"""North Dakota""","""38""","""20 - 27 weeks""","""02""","""2021""","""2021""",46
NA,"""North Dakota""","""38""","""28 - 31 weeks""","""03""","""2016""","""2016""",104
NA,"""North Dakota""","""38""","""28 - 31 weeks""","""03""","""2017""","""2017""",91
NA,"""North Dakota""","""38""","""28 - 31 weeks""","""03""","""2018""","""2018""",78
NA,"""North Dakota""","""38""","""28 - 31 weeks""","""03""","""2019""","""2019""",86
NA,"""North Dakota""","""38""","""28 - 31 weeks""","""03""","""2020""","""2020""",63
NA,"""North Dakota""","""38""","""28 - 31 weeks""","""03""","""2021""","""2021""",82
NA,"""North Dakota""","""38""","""32 - 35 weeks""","""04""","""2016""","""2016""",436
NA,"""North Dakota""","""38""","""32 - 35 weeks""","""04""","""2017""","""2017""",409
NA,"""North Dakota""","""38""","""32 - 35 weeks""","""04""","""2018""","""2018""",448
